pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
2640,,Two boys are playing a video game,2.9,NEUTRAL
2643,,Two boys are playing a video game,4.3,ENTAILMENT
2650,,A woman is cutting a potato,3.0,NEUTRAL
2651,,There is no woman slicing a potato,2.5,NEUTRAL
2654,,The lady isn't cracking an egg for the mixer,2.9,CONTRADICTION
2655,,The lady is slicing up the meat,4.3,ENTAILMENT
2656,,The lady isn't slicing up the meat,4.1,CONTRADICTION
2657,,The lady is slicing up the meat,3.4,NEUTRAL
2660,,The lady is eating slices of meat,1.7,NEUTRAL
2664,,Ferrets are climbing down from a shelf,4.9,ENTAILMENT
2666,,Several ferrets are climbing out of the cage,4.8,ENTAILMENT
2670,,Several ferrets are climbing out of the cage,3.7,NEUTRAL
2672,,Several ferrets are climbing out of the cage,3.5,NEUTRAL
2673,,A man is getting into a car,4.8,ENTAILMENT
2675,,A man is getting into a car in a garage,4.7,ENTAILMENT
2680,,A man is getting into a car,2.7,NEUTRAL
2682,,A man is getting off the car,3.0,NEUTRAL
2684,,A capsicum is being cut into pieces by a person,4.9,ENTAILMENT
2688,,One person is slicing a clove of garlic into pieces,3.5,NEUTRAL
2689,,The person is not slicing a clove of garlic into pieces,3.5,ENTAILMENT
2691,,The person is slicing a clove of garlic into pieces,3.1,NEUTRAL
2692,,A person is cutting a capsicum into pieces,3.1,NEUTRAL
2696,,The man is singing and playing the guitar,4.0,CONTRADICTION
2701,,A man is playing a guitar,4.3,ENTAILMENT
2702,,A person is boiling noodles,5.0,ENTAILMENT
2703,,There is no person boiling noodles,3.8,CONTRADICTION
2705,,A woman is boiling noodles in water,3.3,NEUTRAL
2707,,A person is boiling noodles,3.4,NEUTRAL
2708,,The person is boiling noodles,4.6,ENTAILMENT
2709,,A woman is boiling noodles in water,2.9,CONTRADICTION
2710,,A person is boiling noodles,4.3,ENTAILMENT
2711,,A karate practitioner is kicking at another man who is wearing protective gloves for boxing,4.8,ENTAILMENT
2713,,The man is kick boxing with a trainer,4.5,ENTAILMENT
2714,,The man is kick boxing with a trainer,3.7,CONTRADICTION
2715,,The man is kick boxing with a trainer,3.65,ENTAILMENT
2716,,A karate practitioner is kicking at another man who is wearing protective boxing gloves,2.8,NEUTRAL
2718,,A karate practitioner is kicking at another man who is wearing protective boxing gloves,4.2,NEUTRAL
2724,,A woman on a rock is lying on a blanket and reading a book,4.615,ENTAILMENT
2728,,A woman on a rock is standing and looking around,1.7,NEUTRAL
2730,,"A woman, who is seated, is singing a song and playing the guitar",1.8,NEUTRAL
2731,,There is no seated woman singing a song and playing the guitar,2.1,NEUTRAL
2734,,A man is playing an acoustic guitar,3.6,NEUTRAL
2735,,The woman is playing an electric guitar,4.8,ENTAILMENT
2739,,A man is playing a guitar that is acoustic,3.5,NEUTRAL
2741,,A man is playing an acoustic guitar,3.6,NEUTRAL
2744,,Eggs are being cracked into a bowl by the woman,5.0,ENTAILMENT
2748,,The woman is cracking eggs into a bowl,4.4,ENTAILMENT
2751,,A player of soccer is scoring a goal,4.7,ENTAILMENT
2752,,A soccer player is missing a goal,4.1,NEUTRAL
2754,,There are no soccer players kicking a soccer ball into the goal,3.0,CONTRADICTION
2755,,A soccer player is scoring a goal,4.1,NEUTRAL
2756,,There are no soccer players kicking a soccer ball into the goal,2.9,CONTRADICTION
2757,,Soccer players are kicking a soccer ball into the goal,4.3,ENTAILMENT
2758,,A soccer player is missing a goal,3.1,NEUTRAL
2761,,A man and a woman are not eating,3.3,CONTRADICTION
2763,,A man and a woman are silent,3.4,CONTRADICTION
2764,,A man and a woman are having a conversation,2.8,NEUTRAL
2765,,A man and a woman are eating,3.3,NEUTRAL
2768,,A man and woman are talking,3.4,NEUTRAL
2770,,A person is pouring olive oil into a pot on the stove,3.6,CONTRADICTION
2774,,A person is pouring oil for cooking into a pot,4.3,ENTAILMENT
2775,,A person is pouring olive oil into a pot on the stove,3.1,NEUTRAL
2776,,A person is pouring cooking oil into a pot,4.2,ENTAILMENT
2777,,A person is pouring cooking oil into a pot,3.8,NEUTRAL
2778,,A person is pouring olive oil into the stove from a pot,3.9,NEUTRAL
2779,,A person is pouring cooking oil into a pot,4.2,ENTAILMENT
2783,,The woman is walking the dog,3.8,CONTRADICTION
2784,,The dog is being walked by the woman,4.715,ENTAILMENT
2787,,A woman is restraining the dog,3.6,NEUTRAL
2788,,The woman is walking the dog,4.4,ENTAILMENT
2789,,A guinea pig is eating a carrot,5.0,ENTAILMENT
2792,,There is no small guinea pig gnawing and eating a piece of carrot on the floor,3.2,CONTRADICTION
2797,,A guinea pig is eating a carrot,4.6,ENTAILMENT
2799,,A man is putting away a carrot,2.8,NEUTRAL
2800,,An onion is being sliced by the woman,5.0,ENTAILMENT
2802,,A man is slicing a carrot with a knife,3.2,NEUTRAL
2803,,The woman is not slicing an onion,2.7,NEUTRAL
2807,,A plane is landing,4.9,ENTAILMENT
2809,,An animated airplane is landing,4.7,ENTAILMENT
2811,,A plane is landing,4.3,ENTAILMENT
2813,,The plane is landing,4.1,ENTAILMENT
2815,,A plane is landing,4.4,ENTAILMENT
2817,,There is no woman preparing an egg in a skillet,3.6,CONTRADICTION
2818,,A woman is preparing an egg in a skillet,3.7,NEUTRAL
2821,,A woman is preparing an egg in a skillet,2.4,NEUTRAL
2827,,The girl is using a pencil for the eyes on her eyelid,4.9,ENTAILMENT
2828,,The girl is not using an eye pencil on her eyelid,3.7,CONTRADICTION
2837,,A girl is playing the piano,3.8,CONTRADICTION
2838,,A little girl is playing a grand piano on stage,4.8,ENTAILMENT
2839,,A little girl is walking off the stage,3.0,NEUTRAL
2844,,A girl is playing the piano,4.3,ENTAILMENT
2845,,A woman is cooking eggs,5.0,ENTAILMENT
2850,,A woman is cooking eggs,4.2,CONTRADICTION
2851,,The woman is cooking something,4.4,ENTAILMENT
2853,,The woman is cooking something,4.2,ENTAILMENT
2854,,The cats are playing with each other,4.8,ENTAILMENT
2856,,Two cats are fighting each other,4.4,ENTAILMENT
2857,,Two cats are fighting each other,3.0,NEUTRAL
2860,,Two cats are fighting each other,2.9,NEUTRAL
2861,,Two cats are fighting each other,3.6,NEUTRAL
2862,,The cats are playing with each other,3.435,NEUTRAL
2863,,Two people are riding a bike,4.6,ENTAILMENT
2864,,Two people are riding a bike,4.3,CONTRADICTION
2865,,Two people are driving a motorcycle,4.5,ENTAILMENT
2867,,Two people are driving a motorcycle,3.7,NEUTRAL
2868,,Two people are riding a bike,2.9,ENTAILMENT
2870,,Nobody is riding a bike,2.5,NEUTRAL
2874,,The man is riding a bull which is mechanical,4.8,ENTAILMENT
2875,,The man is riding a mechanical bull,3.3,CONTRADICTION
2879,,The man is riding a mechanical bull,3.5,CONTRADICTION
2881,,A woman is playing a flute,4.3,ENTAILMENT
2883,,The flute is being played by the woman,4.9,ENTAILMENT
2890,,A man is lifting barbells,4.9,ENTAILMENT
2891,,The man is lowering barbells,4.0,NEUTRAL
2894,,Weights are being lifted by the man,4.4,ENTAILMENT
2896,,The man is lifting weights,4.6,ENTAILMENT
2899,,A person is chopping down a tree with an axe,4.6,ENTAILMENT
2900,,A person is planting a tree,2.8,NEUTRAL
2903,,A man is chopping down a tree with an axe,4.7,ENTAILMENT
2905,,A person is chopping down a tree with an axe,4.6,ENTAILMENT
2907,,A man is chopping down a tree with an axe,4.7,ENTAILMENT
2908,,The girl is applying makeup to her face,4.9,ENTAILMENT
2909,,There is no girl applying makeup to her face,4.3,CONTRADICTION
2910,,A woman is putting on makeup,5.0,ENTAILMENT
2913,,There is no woman putting on makeup,3.1,CONTRADICTION
2915,,A woman is putting on makeup,4.0,NEUTRAL
2916,,A woman is putting on makeup,3.5,NEUTRAL
2917,,One herd of deer is crossing the street,4.8,ENTAILMENT
2918,,A herd of deer is stopping at the street,3.0,NEUTRAL
2919,,The herd of caribous is crossing a road,4.2,ENTAILMENT
2920,,The herd of caribous is not crossing a road,3.4,CONTRADICTION
2924,,A herd of deer is stopping at the street,2.8,NEUTRAL
2926,,An onion is being sliced by a woman,4.9,ENTAILMENT
2927,,A woman is slicing an onion,3.1,CONTRADICTION
2930,,A woman is slicing an onion,2.5,NEUTRAL
2933,,There is no woman slicing an onion,2.9,NEUTRAL
2935,,Two men are fighting in a pen for cattle,4.6,ENTAILMENT
2937,,Two men are fighting in a pasture for cows,4.9,ENTAILMENT
2938,,Nobody is fighting in a cow pasture,3.7,CONTRADICTION
2939,,Two cows are fighting in a pasture by a man,3.2,NEUTRAL
2941,,Nobody is fighting in a cow pasture,3.3,NEUTRAL
2943,,Two men are fighting in a pen for cattle,3.8,NEUTRAL
2945,,Two men are fighting in a cattle pen,4.0,NEUTRAL
2951,,A woman is putting cosmetics on her eyelid,3.2,NEUTRAL
2952,,A woman is applying cosmetics to her eyelid,4.7,ENTAILMENT
2955,,A banana is being eaten by a man,4.8,ENTAILMENT
2957,,The man is eating a banana by a tree,4.5,ENTAILMENT
2958,,The man is eating a banana by a tree,3.4,CONTRADICTION
2959,,A man is eating a banana,3.8,ENTAILMENT
2960,,The man is not eating a banana by a tree,4.0,NEUTRAL
2961,,A banana is being eaten by a man,4.7,ENTAILMENT
2964,,"A ball, which is green and big, is knocking a potato",4.9,ENTAILMENT
2966,,A big green ball is knocking a potato,3.5,NEUTRAL
2969,,A big green ball is knocking a potato,4.7,ENTAILMENT
2970,,A large green ball is missing a potato,3.5,NEUTRAL
2971,,A large green ball is hitting a potato,4.6,ENTAILMENT
2974,,A big green ball is knocking a potato,4.8,ENTAILMENT
2976,,Different teams are resting on a field,3.4,NEUTRAL
2977,,Different football players are teaming on a field,3.9,ENTAILMENT
2980,,Different teams are playing football on a field,3.8,ENTAILMENT
2981,,There is no team playing soccer,3.4,NEUTRAL
2983,,Different teams are resting on a field,2.8,NEUTRAL
2984,,Different football players are teaming on a field,2.8,NEUTRAL
2988,,A boy is sitting in a room and playing a piano by lamp light,4.1,ENTAILMENT
2989,,A boy is sitting in a room and playing a piano by lamp light,3.7,NEUTRAL
2992,,A boy is sitting in a room and playing a piano by lamp light,3.5,NEUTRAL
2994,,A boy is playing a keyboard,4.0,ENTAILMENT
2997,,A woman is playing a guitar which is electric,5.0,ENTAILMENT
2998,,A woman is playing an electric guitar,4.2,CONTRADICTION
3005,,A man in a suit is standing at a microphone and singing,3.1,CONTRADICTION
3007,,The man on stage isn't singing into the microphone,3.5,CONTRADICTION
3010,,A man in a suit is standing at a microphone and singing,3.3,NEUTRAL
3014,,The man on stage is singing into the microphone,4.3,ENTAILMENT
3015,,Some girls in their teens are dancing for the camera,4.6,ENTAILMENT
3016,,Some teenage girls are standing still in front of the camera,3.5,NEUTRAL
3018,,Three teenage girls are idling in the room,3.5,NEUTRAL
3019,,Some teenage girls are dancing for the camera,3.7,NEUTRAL
3022,,Some teenage girls are standing still in front of the camera,2.1,NEUTRAL
3024,,Some children are jumping on a trampoline,4.6,ENTAILMENT
3027,,Nobody is playing on a trampoline,3.8,CONTRADICTION
3031,,Two boy are playing on a trampoline,4.1,NEUTRAL
3038,,The puppy is not playing with a plastic container,3.8,CONTRADICTION
3039,,The dog is playing with a plastic container,4.4,ENTAILMENT
3041,,The dog is playing with a plastic container,4.4,ENTAILMENT
3042,,A man is jumping a wall,4.5,ENTAILMENT
3043,,A man is standing in front of a wall,3.1,NEUTRAL
3046,,A man is jumping onto a wall which is low,3.7,NEUTRAL
3047,,A man is jumping a wall,4.2,ENTAILMENT
3049,,A man is standing in front of a wall,3.0,NEUTRAL
3050,,A man is jumping a wall,4.4,NEUTRAL
3054,,A man is taking the oil out off a skillet,3.1,CONTRADICTION
3059,,A man is pouring oil into a skillet,4.5,ENTAILMENT
3062,,A woman is driving a car and is talking to the man who is seated beside her,4.3,ENTAILMENT
3065,,The woman and the man are travelling by automobile,4.2,ENTAILMENT
3068,,The woman and the man are travelling by car,3.8,ENTAILMENT
3069,,The woman and the man are travelling by car,4.2,ENTAILMENT
3071,,A person is brushing a cat,5.0,ENTAILMENT
3072,,Nobody is brushing a cat,3.6,CONTRADICTION
3073,,The fur of a cat is being combed by a person,4.9,ENTAILMENT
3079,,A person is combing the fur of a cat,4.6,ENTAILMENT
3081,,A woman is storing broccoli,3.9,NEUTRAL
3085,,The woman is not chopping garlic,3.1,NEUTRAL
3091,,A few men are dancing,4.5,ENTAILMENT
3092,,The men are not dancing,3.6,CONTRADICTION
3094,,The men are not dancing,3.0,NEUTRAL
3097,,Some women are dancing,3.5,NEUTRAL
3100,,A man is sitting on the floor and is playing a guitar,3.4,NEUTRAL
3102,,A man is sitting on the floor in a room and strumming a guitar,2.5,NEUTRAL
3110,,A man is eating some food,3.3,CONTRADICTION
3111,,The person is eating,4.4,ENTAILMENT
3114,,The man is fasting,4.2,CONTRADICTION
3121,,A woman is using an eye pencil and is applying eye liner to her eyelid,3.8,CONTRADICTION
3126,,A woman is applying cosmetics to her eyelid,4.4,ENTAILMENT
3129,,A baby is sneezing and frightening another baby,4.9,ENTAILMENT
3130,,A baby is cheering another baby,3.3,NEUTRAL
3132,,A baby is cheering another baby,2.7,NEUTRAL
3134,,A baby is sneezing and scaring another baby,2.8,NEUTRAL
3140,,The monkey is practicing martial arts,3.5,CONTRADICTION
3150,,A man is running away from the soccer ball,3.1,NEUTRAL
3153,,A man is powerfully kicking a soccer ball,3.9,NEUTRAL
3156,,A box is being cut by a man,4.9,ENTAILMENT
3157,,There is no man cutting a box,3.9,CONTRADICTION
3158,,A man is cutting the tape on the box,5.0,ENTAILMENT
3161,,A man is cutting a box,3.9,NEUTRAL
3162,,A man is cutting a box,3.1,NEUTRAL
3164,,The man is cutting the tape on the box,3.4,NEUTRAL
3165,,There is no man cutting a box,3.7,NEUTRAL
3166,,The man is cutting the tape on the box,3.7,NEUTRAL
3170,,A young boy is playing a wind instrument,4.3,CONTRADICTION
3182,,The man is hiking in the woods,4.5,ENTAILMENT
3186,,There is no man slicing a tomato,3.0,CONTRADICTION
3187,,A woman is cutting a carrot,4.9,ENTAILMENT
3188,,A woman is slicing a carrot,3.9,NEUTRAL
3192,,There is no man slicing a tomato,2.1,NEUTRAL
3200,,A lady is mixing a mixture of meat in a bowl,4.7,ENTAILMENT
3201,,There is no lady mixing a meat mixture in a bowl,4.1,CONTRADICTION
3202,,The woman is stirring meat in a bowl,4.6,ENTAILMENT
3203,,A woman is squeezing a lemon,4.9,ENTAILMENT
3208,,A woman is squeezing a lemon,3.7,CONTRADICTION
3213,,A kitten is playing with a blue rope toy,2.6,NEUTRAL
3214,,The kitten is playing with a toy,4.8,ENTAILMENT
3217,,The kitten is not playing with a toy,4.0,CONTRADICTION
3218,,The kitten is playing with a toy,4.6,ENTAILMENT
3221,,A boy is walking across a bridge,4.7,ENTAILMENT
3223,,A man is walking slowly across a bridge made of rope,4.9,ENTAILMENT
3224,,A man is walking slowly across a rope bridge,3.8,NEUTRAL
3227,,A boy is fearfully walking across a bridge,3.4,NEUTRAL
3228,,A man is walking slowly across a rope bridge,2.7,NEUTRAL
3230,,A boy is hanging a rod for fishing and running in front of a fish,5.0,ENTAILMENT
3232,,A young man is running away from the fishing line,4.1,NEUTRAL
3238,,A boy is hanging a fishing rod and running in front of a fish ,3.6,NEUTRAL
3242,,An animal is running in circles,3.3,NEUTRAL
3243,,An animal is running tiredly in circles,3.9,NEUTRAL
3248,,Eggs are being boiled by a woman,4.9,ENTAILMENT
3252,,A woman is boiling eggs,4.2,NEUTRAL
3253,,A woman is boiling eggs,3.9,NEUTRAL
3254,,A woman is placing two eggs into a pot of water,4.1,NEUTRAL
3255,,A woman is drying eggs,3.5,NEUTRAL
3256,,A woman is boiling eggs,4.2,ENTAILMENT
3257,,The man is playing the guitar,5.0,ENTAILMENT
3260,,A man is dropping the guitar,3.2,NEUTRAL
3261,,A guitar is being played by a man,5.0,ENTAILMENT
3262,,A man is dropping the guitar,3.3,NEUTRAL
3264,,Nobody is playing the guitar,3.7,CONTRADICTION
3271,,A person is kicking a soccer ball between their feet,3.1,NEUTRAL
3272,,A person is kicking a ball for a soccer game between somebody's feet,4.2,ENTAILMENT
3273,,The soccer player is kicking the ball between somebody's legs,3.8,CONTRADICTION
3274,,A person is kicking a soccer ball between their feet,3.9,NEUTRAL
3277,,The young boy is running through the ocean waves,5.0,ENTAILMENT
3278,,The young boy is not running through the ocean waves,3.8,CONTRADICTION
3280,,A child is running in and out of the ocean waves,4.4,ENTAILMENT
3281,,The young boy is not running through the ocean waves,3.6,NEUTRAL
3283,,A child is running in and out of the waves of the ocean,4.5,ENTAILMENT
3285,,A child is running in and out of the ocean waves,4.0,ENTAILMENT
3286,,A cook is coating a pork chop,4.3,ENTAILMENT
3287,,There is no woman coating a pork chop,3.7,CONTRADICTION
3288,,Carrots are being grated by a woman,5.0,ENTAILMENT
3294,,A woman is coating a pork chop,2.0,NEUTRAL
3298,,The man and woman are walking,4.5,ENTAILMENT
3299,,The man and woman are walking,2.8,CONTRADICTION
3303,,The man and woman are walking,3.2,NEUTRAL
3304,,The man and woman are walking,4.0,ENTAILMENT
3311,,An airplane is flying through the air,2.7,NEUTRAL
3313,,An airplane is being stationed on the ground,2.3,NEUTRAL
3314,,An airplane is flying through the air,3.9,ENTAILMENT
3316,,A woman is cooking a breaded pork chop,3.4,CONTRADICTION
3319,,The woman is frying a breaded pork chop,2.9,NEUTRAL
3321,,The woman is not frying a breaded pork chop,4.0,NEUTRAL
3324,,The woman is frying a breaded pork chop,3.7,CONTRADICTION
3325,,A woman is cooking a breaded pork chop,4.7,ENTAILMENT
3327,,The man is putting away the bread,3.1,NEUTRAL
3329,,The woman is not slicing herbs,3.8,CONTRADICTION
3330,,A woman is slicing herbs,2.4,NEUTRAL
3332,,The woman is slicing herbs,1.8,NEUTRAL
3336,,A man is dancing on a roof ,3.8,NEUTRAL
3339,,A man is standing on a roof top and playing a violin,3.6,NEUTRAL
3340,,A man is dancing on a roof ,3.2,NEUTRAL
3342,,A top violin player is standing on the roof over a man,2.7,NEUTRAL
3344,,A man is standing on a roof,4.0,ENTAILMENT
3345,,A man is standing on a roof top and playing a violin,3.0,NEUTRAL
3346,,Someone is typing,3.7,NEUTRAL
3347,,Someone is typing,4.0,CONTRADICTION
3349,,Someone is typing on a keyboard,3.315,NEUTRAL
3351,,Someone is putting away a keyboard,2.9,NEUTRAL
3353,,Someone is typing on a keyboard,2.7,CONTRADICTION
3357,,A potato is being peeled by a woman,4.9,ENTAILMENT
3358,,A woman is putting away a potato,3.3,NEUTRAL
3359,,A woman is peeling a potato,5.0,ENTAILMENT
3362,,There is no woman peeling a potato,3.4,CONTRADICTION
3366,,Someone is cleansing an animal,4.5,ENTAILMENT
3367,,Someone is dirtying an animal,3.4,CONTRADICTION
3368,,Someone is cleansing an animal,3.4,ENTAILMENT
3369,,A woman is cleaning a shrimp,2.0,NEUTRAL
3370,,Someone is cleaning an animal,3.9,ENTAILMENT
3371,,Someone is cleaning an animal,2.6,NEUTRAL
3372,,Someone is cleaning an animal,4.2,ENTAILMENT
3374,,A woman is riding a water scooter,3.4,CONTRADICTION
3375,,A woman is riding a scooter towards the water,3.815,NEUTRAL
3376,,The boy is riding a tricycle,4.385,ENTAILMENT
3378,,A woman is riding a water scooter,1.4,NEUTRAL
3382,,A woman is riding a scooter towards the water,1.6,NEUTRAL
3385,,A panda bear is eating some bamboo,3.9,CONTRADICTION
3386,,The panda is eating bamboo,4.6,ENTAILMENT
3389,,The panda is not eating bamboo,2.6,CONTRADICTION
3395,,The lady is stirring eggs in a bowl,4.9,ENTAILMENT
3396,,The woman isn't stirring eggs in a bowl,3.9,CONTRADICTION
3397,,The lady is stirring eggs in a bowl,3.9,NEUTRAL
3400,,The woman is stirring eggs in a bowl,4.1,CONTRADICTION
3405,,A person is folding a tortilla,3.1,CONTRADICTION
3407,,A man is folding a tortilla,3.6,NEUTRAL
3411,,A man is catching a fish,4.9,ENTAILMENT
3412,,A man is catching a fish,4.0,NEUTRAL
3413,,A man is catching a fish,2.6,NEUTRAL
3414,,A woman is deboning a fish,4.6,ENTAILMENT
3416,,A man is catching a fish,1.4,NEUTRAL
3418,,A woman is deboning a fish,2.1,NEUTRAL
3422,,The man is playing a harp,5.0,ENTAILMENT
3424,,A man is harping on about a play,2.2,NEUTRAL
3426,,A man is playing a violin,3.6,NEUTRAL
3427,,A violin is being played by a man,2.7,NEUTRAL
3428,,A man is playing a harp,2.8,NEUTRAL
3429,,A man is playing a violin,3.1,NEUTRAL
3432,,A man is playing a harp,3.8,NEUTRAL
3435,,A person is spreading butter on a tray,4.1,ENTAILMENT
3436,,A person is removing the butter from a tray,3.6,NEUTRAL
3437,,A person is spreading butter on a tray,4.9,ENTAILMENT
3438,,A person is buttering a tray,3.9,NEUTRAL
3440,,There is no person buttering a tray,3.9,CONTRADICTION
3443,,A woman is serving volleyballs over a net,4.1,NEUTRAL
3444,,One woman is handing volleyballs to another woman,5.0,ENTAILMENT
3448,,A woman is throwing volleyballs over a net,4.0,NEUTRAL
3451,,A man is chopping a log with an axe,4.9,ENTAILMENT
3452,,There is no man chopping a log with an axe,3.3,CONTRADICTION
3453,,The man is chopping a tree trunk with an axe,4.9,ENTAILMENT
3454,,The man is chopping a tree trunk with an axe,3.9,CONTRADICTION
3461,,A man is playing a guitar,2.8,CONTRADICTION
3462,,A man is playing a guitar,4.5,ENTAILMENT
3465,,A man is playing a guitar,3.6,NEUTRAL
3467,,There is no man playing a guitar,4.285,CONTRADICTION
3471,,A man is thinking,5.0,ENTAILMENT
3472,,There is no man thinking,3.5,CONTRADICTION
3479,,A man is dancing,2.6,NEUTRAL
3480,,A white cat perched on a small wooden cabinet is looking outside the window,4.8,ENTAILMENT
3484,,The cat perched on the table is looking out the window,3.7,CONTRADICTION
3486,,The cat perched on the table is looking curiously out the window,4.0,ENTAILMENT
3487,,The cat perched on the table isn't looking out the window,3.0,NEUTRAL
3488,,The cat is looking out the window at the table on the perch,3.8,ENTAILMENT
3491,,Someone on a perch is looking at a small wooden cat that is on a white cabinet outside the window ,2.9,NEUTRAL
3492,,The cat perched on the table is looking out the window,4.0,NEUTRAL
3494,,A dog is licking a baby,3.75,CONTRADICTION
3496,,A dog is licking a baby,3.1,NEUTRAL
3500,,A baby is licking a dog,3.0,NEUTRAL
3504,,A woman is chopping up garlic,4.4,ENTAILMENT
3507,,The woman is dicing garlic,3.0,CONTRADICTION
3508,,Garlic is being diced by the woman,4.8,ENTAILMENT
3510,,A woman is slicing garlic,4.6,ENTAILMENT
3511,,The woman is dicing garlic,3.6,NEUTRAL
3512,,The woman is dicing garlic,4.8,ENTAILMENT
3514,,There is no woman dancing,2.9,CONTRADICTION
3516,,The man is dancing,3.9,CONTRADICTION
3517,,A woman is dancing,3.0,NEUTRAL
3528,,A person is writing,3.4,NEUTRAL
3529,,A person is writing,2.9,NEUTRAL
3530,,The person is writing,4.8,ENTAILMENT
3533,,Someone is boiling okra in a pot,4.8,ENTAILMENT
3534,,Someone is boiling okra in a pot,3.8,NEUTRAL
3537,,Someone is cooking okra in a pan,3.7,CONTRADICTION
3538,,Okra is being cooked in a pan,4.1,NEUTRAL
3539,,Someone is boiling okra in a pot,2.6,NEUTRAL
3541,,Someone is cooking okra in a pan,4.1,NEUTRAL
3542,,Someone is cooking okra in a pan,3.0,NEUTRAL
3543,,Someone is cooking okra in a pan,4.0,NEUTRAL
3544,,A man is dancing,4.9,ENTAILMENT
3547,,There is no man speaking,3.9,CONTRADICTION
3548,,A man is dancing,2.7,NEUTRAL
3549,,A man is dancing,2.1,NEUTRAL
3552,,A man is speaking,1.9,NEUTRAL
3554,,There is no squirrel spinning around in circles,4.2,CONTRADICTION
3556,,A squirrel is running around in circles,2.9,CONTRADICTION
3561,,A squirrel is running around in circles,4.45,ENTAILMENT
3565,,There is no paper being cut with scissors,3.7,CONTRADICTION
3566,,Paper and scissors both cut,3.085,NEUTRAL
3567,,Some paper is being cut,4.6,ENTAILMENT
3568,,The piece of paper is being cut,4.0,CONTRADICTION
3569,,Paper is being cut with scissors,4.9,ENTAILMENT
3571,,The piece of paper is being cut,4.5,ENTAILMENT
3572,,There is no paper being cut with scissors,4.2,NEUTRAL
3574,,The piece of paper is being cut,4.4,ENTAILMENT
3576,,A man is playing a flute,3.9,NEUTRAL
3577,,The man is playing a guitar,4.5,ENTAILMENT
3579,,A man is playing a flute,3.2,NEUTRAL
3580,,The man is not playing the guitar,3.1,ENTAILMENT
3582,,The man is playing a guitar,2.5,NEUTRAL
3584,,The drums are being played by a man,4.9,ENTAILMENT
3589,,A man is disassembling the drum,3.385,NEUTRAL
3592,,A man is playing the drum,4.8,ENTAILMENT
3602,,A man is lazing,2.3,NEUTRAL
3603,,A man is doing exercises,4.3,ENTAILMENT
3607,,There is no monkey riding a bike,3.0,CONTRADICTION
3611,,A man is riding a bicycle,3.4,NEUTRAL
3614,,A man is riding a bicycle,2.6,NEUTRAL
3618,,The fish are immobile,3.1,NEUTRAL
3620,,A fish is swimming,3.8,CONTRADICTION
3623,,A fish is swimming,4.3,ENTAILMENT
3624,,A woman is putting meat in a pan,4.5,ENTAILMENT
3627,,The meat is not being dropped into a pan,3.2,CONTRADICTION
3629,,Someone is dropping the meat into a pan,4.6,ENTAILMENT
3630,,The meat is not being dropped into a pan,3.5,NEUTRAL
3633,,There is no woman putting meat in a pan,3.8,NEUTRAL
3635,,A person is holding a frog,4.7,ENTAILMENT
3638,,The woman is not handling a frog,3.6,CONTRADICTION
3639,,A frog is being handled by the woman,3.5,NEUTRAL
3640,,A man is holding a frog,3.6,NEUTRAL
3643,,The woman is handling a frog,3.5,NEUTRAL
3646,,Four young men are exploding and a car is standing still behind them,2.9,NEUTRAL
3647,,The boys are standing in front of the burning car,5.0,ENTAILMENT
3649,,The boys are standing and burning a car,3.7,NEUTRAL
3650,,Four young men are standing still and a car is exploding behind them,4.0,NEUTRAL
3651,,The boys are not standing in front of the burning car,2.9,NEUTRAL
3653,,Some young men are standing still and a car is exploding behind them,3.7,NEUTRAL
3658,,A boy is filling a pitcher with water,3.5,CONTRADICTION
3666,,A man and a woman are walking,4.9,ENTAILMENT
3668,,A man is walking in the rain,5.0,ENTAILMENT
3669,,A man is walking in the rain,3.5,CONTRADICTION
3672,,There is no man walking in the rain,2.7,NEUTRAL
3673,,It is raining on a walking man,2.5,NEUTRAL
3682,,Some racers are running down a track,3.9,NEUTRAL
3684,,Men are running a race,3.9,NEUTRAL
3685,,Racers are running down a track,3.8,NEUTRAL
3686,,Some men are resting,1.3,NEUTRAL
3687,,Racers are running down a track,3.9,NEUTRAL
3689,,The men are not packing suitcases into the trunk of a car,4.4,CONTRADICTION
3690,,The men are in the suitcases that are being packed in the trunk of a car,3.9,NEUTRAL
3691,,The men are putting suitcases into the trunk of a car,4.6,ENTAILMENT
3692,,The men are putting suitcases into the trunk of a car,3.6,CONTRADICTION
3693,,The men are packing suitcases into the trunk of a car,4.5,ENTAILMENT
3694,,The men are packing suitcases into the trunk of a car,3.1,CONTRADICTION
3695,,The men are placing suitcases in the trunk of a car,4.9,ENTAILMENT
3696,,The men are not packing suitcases into the trunk of a car,4.0,CONTRADICTION
3697,,The men are putting suitcases into the trunk of a car,2.7,NEUTRAL
3699,,Eyeshadow is being put on by a woman,5.0,ENTAILMENT
3701,,The woman is putting make-up on,4.8,ENTAILMENT
3702,,The woman is removing make-up,2.915,CONTRADICTION
3703,,The woman is putting make-up on,4.3,ENTAILMENT
3705,,A woman is putting make-up on,4.2,ENTAILMENT
3707,,A woman is putting make-up on,4.5,ENTAILMENT
3708,,A toy train is striking a toy car,4.5,ENTAILMENT
3710,,A toy train is hitting a toy car,4.8,ENTAILMENT
3713,,A toy train is hitting a toy car,4.9,ENTAILMENT
3719,,A person is peeling an onion,4.9,ENTAILMENT
